,code,name,type,report_date,pre_eps,range
350,000514,渝开发,减亏,2016-04-12,-0.0222,0
351,600801,华新水泥,预亏,2016-04-12,0.02,0
352,000851,高鸿股份,预亏,2016-04-12,-0.0094,0
353,000400,许继电气,预增,2016-04-12,0.0105,220%~270%
354,000062,深圳华强,预升,2016-04-12,0.078,5%~25%
355,000962,*ST东钽,预亏,2016-04-12,-0.1396,0
356,002157,正邦科技,预盈,2016-04-12,-0.11,0
357,601233,桐昆股份,预增,2016-04-12,0.11,47%~77%
358,000885,同力水泥,预亏,2016-04-12,0.001,0
359,000563,陕国投A,预增,2016-04-12,0.0619,92.43
360,002588,史丹利,预升,2016-04-12,0.44,15%~25%
361,000733,振华科技,预增,2016-04-12,0.05,160%~190%
362,601006,大秦铁路,预减,2016-04-12,0.25,-50
363,000971,高升控股,预盈,2016-04-12,-0.032,0
364,000803,金宇车城,预亏,2016-04-12,-0.01,0
365,000014,沙河股份,预亏,2016-04-12,0.0017,0
366,000728,国元证券,预减,2016-04-12,0.37,-70.17
367,000757,浩物股份,预增,2016-04-12,0.01,73.62
368,603866,桃李面包,预升,2016-04-12,0.14,44.42
369,000430,张家界,预盈,2016-04-12,-0.0141,139.81%~161.92%
370,002333,罗普斯金,减亏,2016-04-12,-0.06,0
371,000673,当代东方,预盈,2016-04-12,-0.0243,0
372,000042,中洲控股,预减,2016-04-12,0.9634,-100%~-90%
373,000862,银星能源,预亏,2016-04-12,-0.01,0
374,000498,山东路桥,预亏,2016-04-12,0.0296,-106.35
375,002531,天顺风能,预增,2016-04-12,0.09,70%~100%
376,002155,湖南黄金,减亏,2016-04-12,-0.02,0
377,601058,赛轮金宇,预增,2016-04-12,0.06,160%~200%
378,600586,金晶科技,预盈,2016-04-12,-0.03,0
379,002111,威海广泰,预增,2016-04-12,0.08,50%~70%
380,002413,雷科防务,预增,2016-04-12,0.05,80%~110%
381,002460,赣锋锂业,预增,2016-04-12,0.07,320%~360%
382,002049,紫光国芯,预升,2016-04-12,0.0903,0%~30%
383,000599,青岛双星,预增,2016-04-12,0.013,160%~180%
384,600644,乐山电力,预增,2016-04-12,0.023,156.61
385,000166,申万宏源,预降,2016-04-12,0.19,-47.55
386,603169,兰石重装,减亏,2016-04-12,-0.022,0
387,603601,再升科技,预增,2016-04-12,0.0495,430%~480%
388,000935,四川双马,预亏,2016-04-12,-0.02,-16.29%~12.78%
389,002795,永和智控,预升,2016-04-12,0.2,-10%~10%
390,002636,金安国纪,预增,2016-04-12,0.05,140%~170%
391,600711,盛屯矿业,预盈,2016-04-11,-0.007,0
392,300055,万邦达,预降,2016-04-11,0.3944,-35.86%~-21.37%
393,000620,新华联,预增,2016-04-11,0.01,332.34%~440.42%
394,300418,昆仑万维,预升,2016-04-11,0.2798,14.88%~40.41%
395,300462,华铭智能,预增,2016-04-11,0.03,80%~100%
396,002743,富煌钢构,预增,2016-04-11,0.02,150%~200%
397,000059,华锦股份,预盈,2016-04-11,-0.09,0
398,002031,巨轮智能,预减,2016-04-11,0.09,-90%~-70%
399,000779,三毛派神,预亏,2016-04-09,-0.05,0
400,002619,巨龙管业,预增,2016-04-09,0.06,106.75%~156.75%
401,000650,仁和药业,预升,2016-04-09,0.0745,30%~50%
402,000553,沙隆达A,预减,2016-04-09,0.1297,0
403,300035,中科电气,预降,2016-04-09,0.0317,-30%~-20%
404,000877,天山股份,减亏,2016-04-09,-0.27,20
405,300088,长信科技,预升,2016-04-09,0.07,-5%~10%
406,300250,初灵信息,预盈,2016-04-09,-0.0414,0
407,300483,沃施股份,预降,2016-04-09,0.28,-25.63%~-9.98%
408,300112,万讯自控,预减,2016-04-09,0.01,-90.89%~-69.63%
409,603558,健盛集团,预增,2016-04-09,0.3,100%~150%
410,300385,雪浪环境,预升,2016-04-09,0.1406,10%~25%
411,000710,天兴仪表,减亏,2016-04-09,-0.0365,0
412,000888,峨眉山A,预增,2016-04-09,0.0099,484%~522%
413,000045,深纺织A,预亏,2016-04-09,0.0086,0
414,300046,台基股份,预降,2016-04-09,0.044,-15%~0%
415,300085,银之杰,预升,2016-04-09,0.0192,9.25%~29.11%
416,300344,太空板业,预亏,2016-04-09,-0.0613,0
417,300265,通光线缆,预增,2016-04-09,0.089,88%~108%
418,300389,艾比森,预降,2016-04-09,0.385,-28%~-22%
419,300196,长海股份,预升,2016-04-09,0.2,11.07%~40.16%
420,300444,双杰电气,预盈,2016-04-09,0.0,0
421,300411,金盾股份,预升,2016-04-09,0.0523,19.51%~38.63%
422,300355,蒙草生态,预亏,2016-04-09,0.06,0
423,000631,顺发恒业,预减,2016-04-09,0.16,-80%~-50%
424,300447,全信股份,预升,2016-04-09,0.2916,30%~45%
425,300369,绿盟科技,减亏,2016-04-09,-0.3309,0
426,300178,腾邦国际,预升,2016-04-09,0.0636,10%~40%
427,300261,雅本化学,预降,2016-04-09,0.0527,-45%~-25%
428,300002,神州泰岳,预减,2016-04-09,0.0298,-90%~-60%
429,300423,鲁亿通,预降,2016-04-09,0.07,-50%~-30%
430,300199,翰宇药业,预增,2016-04-09,0.0431,40%~60%
431,300479,神思电子,预减,2016-04-09,0.22,-80%~-50%
432,300179,四方达,预减,2016-04-09,0.0571,-70%~-50%
433,600101,明星电力,预升,2016-04-09,0.086,8.67
434,600750,江中药业,预增,2016-04-09,0.21,50%~70%
435,300439,美康生物,预升,2016-04-09,0.39,5%~20%
436,300465,高伟达,预降,2016-04-09,0.04,-63.11%~-33.13%
437,300013,新宁物流,预增,2016-04-09,0.006,407.84%~434.57%
438,002264,新华都,预增,2016-04-09,0.03,169.83%~216.17%
439,000836,鑫茂科技,预盈,2016-04-09,-0.0746,0
440,300011,鼎汉技术,预减,2016-04-09,0.0583,-115%~-85%
441,600131,岷江水电,预增,2016-04-09,0.047,86.3
442,300248,新开普,预盈,2016-04-09,-0.0089,0
443,300312,邦讯技术,预亏,2016-04-09,0.012,-1373.14%~-1346.16%
444,000985,大庆华科,预增,2016-04-09,0.003,48.59%~122.88%
445,300254,仟源医药,预升,2016-04-09,0.0545,-10%~10%
446,300079,数码视讯,预升,2016-04-09,0.0643,0%~10%
447,600258,首旅酒店,预减,2016-04-09,0.1282,-76.32
448,603800,道森股份,预亏,2016-04-09,0.1389,0
449,300358,楚天科技,预升,2016-04-09,0.11,0%~10%
450,300097,智云股份,预亏,2016-04-09,-0.02,0
451,300295,三六五网,预降,2016-04-09,0.3,-30%~0%
452,000791,甘肃电投,预亏,2016-04-09,-0.1766,0
453,300119,瑞普生物,预升,2016-04-09,0.0659,-15%~15%
454,300032,金龙机电,预降,2016-04-09,0.3137,-30%~0%
455,300029,天龙光电,预亏,2016-04-09,0.0183,-650%~-510%
456,300069,金利华电,预增,2016-04-09,0.03,180%~210%
457,300325,德威新材,预降,2016-04-09,0.04,-10%~0%
458,300467,迅游科技,预升,2016-04-09,0.56,1%~10%
459,300166,东方国信,预升,2016-04-09,0.09,20%~40%
460,002259,升达林业,预亏,2016-04-09,-0.01,0
461,300061,康耐特,预增,2016-04-09,0.0353,37.09%~64.5%
462,300413,快乐购,预降,2016-04-09,0.0587,-49.95%~-39.98%
463,300151,昌红科技,预降,2016-04-09,0.05,-50%~-30%
464,002328,新朋股份,预降,2016-04-09,0.0539,-40%~-10%
465,300395,菲利华,预降,2016-04-09,0.1871,-30%~0%
466,300396,迪瑞医疗,预升,2016-04-09,0.12,0%~30%
467,300435,中泰股份,预升,2016-04-09,0.2,5%~15%
468,300142,沃森生物,减亏,2016-04-09,-0.21,0
469,300292,吴通控股,预增,2016-04-09,0.1,70.81%~100.33%
470,300308,中际装备,预亏,2016-04-09,-0.02,-82.62%~-56.54%
471,300051,三五互联,预盈,2016-04-09,-0.011,0
472,300330,华虹计通,预亏,2016-04-09,0.004,-290.76%~-261.41%
473,300506,名家汇,预升,2016-04-09,0.1054,4.54
474,300038,梅泰诺,预升,2016-04-09,0.035,-10%~10%
475,300153,科泰电源,预升,2016-04-09,0.04,15%~45%
476,002349,精华制药,预增,2016-04-09,0.052,200%~220%
477,300303,聚飞光电,预降,2016-04-09,0.16,-45%~-15%
478,300152,科融环境,预亏,2016-04-09,0.051,0
479,601139,深圳燃气,预增,2016-04-09,0.06,72.15
480,000407,胜利股份,预增,2016-04-09,0.01,540.28%~589.53%
481,000100,TCL集团,预减,2016-04-09,0.0686,-70%~-59%
482,300053,欧比特,预增,2016-04-09,0.02,149.5%~178.02%
483,300006,莱美药业,预增,2016-04-09,0.03,226.49%~252.96%
484,300381,溢多利,预升,2016-04-09,0.0728,25%~50%
485,300318,博晖创新,预降,2016-04-09,0.0274,-50%~-40%
486,300426,唐德影视,预减,2016-04-09,0.46,0
487,300121,阳谷华泰,预增,2016-04-09,0.02,200%~230%
488,300136,信维通信,预增,2016-04-09,0.0959,167.98%~196.69%
489,300201,海伦哲,预亏,2016-04-09,-0.0122,0
490,300102,乾照光电,预减,2016-04-09,0.02,-90%~-70%
491,600778,友好集团,预减,2016-04-09,0.1187,-95%~-85%
492,300174,元力股份,预降,2016-04-09,0.0592,-35%~-25%
493,300232,洲明科技,预增,2016-04-09,0.0382,145%~164%
494,300366,创意信息,预亏,2016-04-09,-0.0212,0
495,300064,豫金刚石,预增,2016-04-09,0.0344,50%~70%
496,300310,宜通世纪,预增,2016-04-09,0.08,114.5%~143.48%
497,300048,合康变频,预增,2016-04-09,0.01,1995.63%~2025.63%
498,300313,天山生物,预亏,2016-04-09,-0.089,0
499,300433,蓝思科技,预减,2016-04-09,0.67,-83%~-78%
500,300400,劲拓股份,预降,2016-04-09,0.05,-74.5%~-49%
501,000150,宜华健康,预增,2016-04-09,0.0083,24557.5%~30037%
502,300260,新莱应材,预降,2016-04-09,0.027,-55.03%~-25.05%
503,300473,德尔股份,预降,2016-04-09,0.4461,-28.26%~-16.3%
504,300311,任子行,预增,2016-04-09,0.03,100%~130%
505,300128,锦富新材,预亏,2016-04-09,-0.0235,0
506,300156,神雾环保,预增,2016-04-09,0.02,780%~808%
507,600525,长园集团,预增,2016-04-09,0.0495,120%~150%
508,300028,金亚科技,预减,2016-04-09,0.03,-81.72%~-63.45%
509,002096,南岭民爆,预亏,2016-04-09,0.056,0
510,603010,万盛股份,预增,2016-04-09,0.19,65%~75%
511,600727,鲁北化工,预降,2016-04-09,0.03,-48.52
512,300407,凯发电气,预亏,2016-04-08,-0.02,0
513,000626,如意集团,预升,2016-04-08,0.702,16
514,300309,吉艾科技,预亏,2016-04-08,0.03,0
515,300270,中威电子,预升,2016-04-08,0.11,0%~30%
516,300394,天孚通信,预升,2016-04-08,0.3119,10%~30%
517,300224,正海磁材,预升,2016-04-08,0.11,10%~30%
518,300345,红宇新材,预增,2016-04-08,0.0671,55.31%~84.82%
519,000755,山西三维,预亏,2016-04-08,-0.201,-48.21
520,300306,远方光电,预升,2016-04-08,0.08,20%~40%
521,300352,北信源,预升,2016-04-08,0.0011,20%~40%
522,300487,蓝晓科技,预降,2016-04-08,0.257,-45%~-30%
523,300180,华峰超纤,预减,2016-04-08,0.21,-80%~-50%
524,601918,*ST新集,减亏,2016-04-08,-0.189,0
525,000721,西安饮食,预亏,2016-04-08,-0.0061,0
526,000795,英洛华,预盈,2016-04-08,-0.07,0
527,600074,保千里,预增,2016-04-08,0.04,80%~130%
528,300470,日机密封,预降,2016-04-08,0.41,-10%~-2%
529,300167,迪威视讯,减亏,2016-04-08,-0.06,0
530,300280,南通锻压,预盈,2016-04-08,-0.0142,0
531,002668,奥马电器,预增,2016-04-08,0.17,40%~65%
532,300195,长荣股份,预降,2016-04-08,0.24,-20%~0%
533,600771,广誉远,预盈,2016-04-08,-0.005,0
534,300098,高新兴,预增,2016-04-08,0.1307,141.9%~162.76%
535,300137,先河环保,预升,2016-04-08,0.02,30%~50%
536,603766,隆鑫通用,预升,2016-04-08,0.1977,23.82
537,300206,理邦仪器,预盈,2016-04-08,-0.08,0
538,300042,朗科科技,预增,2016-04-08,0.0388,100%~130%
539,600688,上海石化,预增,2016-04-08,0.005,2000%~2200%
540,300181,佐力药业,预升,2016-04-08,0.07,1.67%~5.21%
541,300242,明家联合,预增,2016-04-08,0.04,1126.92%~1491.53%
542,300212,易华录,预降,2016-04-08,0.123,-55%~-35%
543,300294,博雅生物,预降,2016-04-08,0.6,-20%~-5%
544,600674,川投能源,预升,2016-04-08,0.3506,19.48
545,300012,华测检测,预亏,2016-04-08,0.008,0
546,002013,中航机电,减亏,2016-04-08,-0.1004,0
547,300169,天晟新材,减亏,2016-04-08,-0.0303,0.62%~10.76%
548,300189,神农基因,减亏,2016-04-08,-0.0259,0
549,002102,冠福股份,预增,2016-04-08,0.0335,55.6%~67.88%
550,300158,振东制药,预升,2016-04-08,0.05,0%~30%
551,300263,隆华节能,预减,2016-04-08,0.054,-95%~-80%
552,300321,同大股份,预升,2016-04-08,0.1391,0%~20%
553,300498,温氏股份,预增,2016-04-08,0.0,349.33%~378.86%
554,300266,兴源环境,预增,2016-04-08,0.0687,235%~265%
555,300205,天喻信息,预降,2016-04-08,0.0192,-27%~-3%
556,300109,新开源,预增,2016-04-08,0.11,41.89%~57.22%
557,300478,杭州高新,预降,2016-04-08,0.05,-10%~0%
558,300235,方直科技,预降,2016-04-08,0.08,-35%~-15%
559,300489,中飞股份,预降,2016-04-08,0.1528,-50%~-20%
560,300405,科隆精化,预盈,2016-04-08,-0.0458,0
561,300346,南大光电,预减,2016-04-08,0.0899,-94.47%~-88.93%
562,300084,海默科技,预亏,2016-04-08,0.0812,0
563,300141,和顺电气,预减,2016-04-08,0.07,-100%~-80%
564,300040,九洲电气,预盈,2016-04-08,-0.02,0
565,300342,天银机电,预升,2016-04-08,0.12,25%~40%
566,300333,兆日科技,预升,2016-04-08,0.07,-15%~15%
567,300319,麦捷科技,预增,2016-04-08,0.03,415.77%~445.77%
568,300374,恒通科技,预亏,2016-04-08,-0.07,0
569,300124,汇川技术,预升,2016-04-08,0.16,0%~15%
570,300220,金运激光,预升,2016-04-08,0.0202,0%~30%
571,300107,建新股份,预降,2016-04-08,0.02,-36.68%~-20.01%
572,300135,宝利国际,预降,2016-04-08,0.013,-50%~-20%
573,300384,三联虹普,预升,2016-04-08,0.8176,0%~5.02%
574,300285,国瓷材料,预增,2016-04-08,0.07,56%~73%
575,300334,津膜科技,预减,2016-04-08,0.02,-100%~-70%
576,300343,联创互联,预增,2016-04-08,0.0062,2600.51%~2628.93%
577,300268,万福生科,减亏,2016-04-08,-0.06,0
578,300427,红相电力,预亏,2016-04-08,-0.08,0
579,300211,亿通科技,预升,2016-04-08,0.0295,21.11%~49.37%
580,300452,山河药辅,预升,2016-04-08,0.28,20%~30%
581,300171,东富龙,预降,2016-04-08,0.3274,-20%~0%
582,300159,新研股份,预升,2016-04-08,0.0036,0%~20%
583,300276,三丰智能,预降,2016-04-08,0.02,-45%~-15%
584,300126,锐奇股份,预减,2016-04-08,0.04,-90%~-60%
585,300380,安硕信息,预升,2016-04-08,0.0398,0%~20%
586,300108,双龙股份,预降,2016-04-08,0.122,-15%~0%
587,300429,强力新材,预升,2016-04-08,0.3741,0%~10%
588,300417,南华仪器,预降,2016-04-08,0.1333,-17.28%~-8.09%
589,300371,汇中股份,预亏,2016-04-08,-0.01,0
590,300341,麦迪电气,预降,2016-04-08,0.0397,-25%~0%
591,300391,康跃科技,预降,2016-04-08,0.042,-60%~-40%
592,300164,通源石油,预亏,2016-04-08,-0.0264,0
593,300492,山鼎设计,预亏,2016-04-08,0.12,0
594,300165,天瑞仪器,预升,2016-04-08,0.0861,5%~15%
595,300372,欣泰电气,预减,2016-04-08,0.0459,-86.16%~-81.27%
596,300350,华鹏飞,预增,2016-04-08,0.07,215%~245%
597,300434,金石东方,预减,2016-04-08,0.17,-80%~-70%
598,300415,伊之密,预升,2016-04-08,0.1,0.34%~9.09%
599,300157,恒泰艾普,预亏,2016-04-08,-0.02,0%~20%
600,300076,GQY视讯,减亏,2016-04-08,-0.01,36.43%~100%
601,300337,银邦股份,减亏,2016-04-08,-0.0449,0
602,300496,中科创达,预降,2016-04-08,0.4947,-14.25%~-4.19%
603,300240,飞力达,预升,2016-04-08,0.06,10%~30%
604,300096,易联众,预亏,2016-04-08,0.0033,0
605,300016,北陆药业,预升,2016-04-08,0.0656,-15%~10%
606,300431,暴风集团,预盈,2016-04-08,-0.0357,0
607,300377,赢时胜,预盈,2016-04-08,-0.07,107.14%~128.33%
608,300234,开尔新材,预降,2016-04-08,0.1,-61.01%~-49.32%
609,300155,安居宝,预亏,2016-04-08,-0.01,0
610,300183,东软载波,预降,2016-04-08,0.28,-10%~0%
611,300168,万达信息,预升,2016-04-08,0.008,20%~30%
612,300197,铁汉生态,预亏,2016-04-08,-0.01,0
613,300130,新国都,预升,2016-04-08,0.04,0%~30%
614,300401,花园生物,预降,2016-04-08,0.07,-47.52%~-32.52%
615,300409,道氏技术,预升,2016-04-08,0.13,1.07%~17.52%
616,300110,华仁药业,预减,2016-04-08,0.02,-86.64%~-59.92%
617,300185,通裕重工,预升,2016-04-08,0.01,20%~45%
618,300275,梅安森,预亏,2016-04-08,-0.07,0
619,300404,博济医药,预减,2016-04-08,0.08,-100%~-70%
620,300445,康斯特,预升,2016-04-08,0.135,5%~25%
621,300100,双林股份,预升,2016-04-08,0.14,35%~50%
622,300446,乐凯新材,预升,2016-04-08,0.6,5%~10%
623,300004,南风股份,预增,2016-04-08,0.04,25%~55%
624,300471,厚普股份,预减,2016-04-08,0.473,-80%~-60%
625,300075,数字政通,预升,2016-04-08,0.03,30%~40%
626,300399,京天利,预升,2016-04-08,0.14,20%~30%
627,300020,银江股份,预升,2016-04-08,0.16,-20%~10%
628,300315,掌趣科技,预增,2016-04-08,0.06,170%~190%
629,300464,星徽精密,预升,2016-04-08,0.08,20%~40%
630,300397,天和防务,预亏,2016-04-08,-0.06,0
631,300357,我武生物,预升,2016-04-08,0.15,10%~30%
632,300356,光一科技,预升,2016-04-08,0.0111,10%~30%
633,300347,泰格医药,预升,2016-04-08,0.17,5%~25%
634,300106,西部牧业,预亏,2016-04-08,0.03,-329.5%~-276.53%
635,300082,奥克股份,预亏,2016-04-08,0.01,0
636,300031,宝通科技,预降,2016-04-08,0.0742,-15%~0%
637,300288,朗玛信息,预升,2016-04-08,0.11,0%~30%
638,300001,特锐德,预升,2016-04-08,0.11,10%~20%
639,300043,星辉娱乐,预增,2016-04-08,0.16,120%~150%
640,300173,智慧松德,预增,2016-04-08,0.02,150%~180%
641,300182,捷成股份,预增,2016-04-08,0.12,90%~110%
642,300477,合纵科技,减亏,2016-04-08,0.0,20.47
643,300388,国祯环保,预升,2016-04-08,0.11,10%~20%
644,300362,天翔环境,预升,2016-04-08,0.0173,10%~40%
645,300086,康芝药业,预盈,2016-04-08,-0.02,0
646,300287,飞利信,预增,2016-04-08,0.05,270%~300%
647,300459,金科娱乐,预增,2016-04-08,0.0271,160%~180%
648,300493,润欣科技,预升,2016-04-08,0.09,12.51%~17.56%
649,300461,田中精机,预升,2016-04-08,0.1,1.48%~13.65%
650,300297,蓝盾股份,预增,2016-04-08,0.053,80%~110%
651,300233,金城医药,预升,2016-04-08,0.3,0%~10%
652,300460,惠伦晶体,预减,2016-04-08,0.07,-62.15%~-51.34%
653,300282,汇冠股份,预增,2016-04-08,0.085,45%~75%
654,300449,汉邦高科,预亏,2016-04-08,-0.09,0
655,300494,盛天网络,预升,2016-04-08,0.09,-1.18%~23.52%
656,300468,四方精创,预降,2016-04-08,0.13,-30%~-10%
657,300010,立思辰,预盈,2016-04-08,-0.0576,0
658,300364,中文在线,减亏,2016-04-08,-0.13,4%~20%
659,300111,向日葵,预盈,2016-04-08,-0.03,0
660,300022,吉峰农机,预升,2016-04-08,0.0019,0%~30%
661,300323,华灿光电,减亏,2016-04-08,-0.03,0
662,300332,天壕环境,预升,2016-04-08,0.07,-14.3%~13.5%
663,300226,上海钢联,预盈,2016-04-08,-0.0832,0
664,300387,富邦股份,预升,2016-04-08,0.24,0%~30%
665,300005,探路者,预降,2016-04-08,0.1838,-24
666,300490,华自科技,预降,2016-04-08,0.12,-10%~0%
667,300474,景嘉微,预盈,2016-04-08,-0.01,0
668,300154,瑞凌股份,预降,2016-04-08,0.14,-40%~-10%
669,300063,天龙集团,预盈,2016-04-08,-0.0045,0
670,300456,耐威科技,预减,2016-04-08,0.0567,-80%~-55%
671,300241,瑞丰光电,预增,2016-04-08,0.039,81.34%~104.73%
672,300300,汉鼎宇佑,预升,2016-04-08,0.0956,20%~50%
673,300192,科斯伍德,预升,2016-04-08,0.0275,0%~15%
674,300083,劲胜精密,预盈,2016-04-08,-0.37,0
675,300272,开能环保,预升,2016-04-08,0.0332,5%~20%
676,300402,宝色股份,预亏,2016-04-08,-0.0975,-44.72%~-32.03%
677,300500,苏州设计,预升,2016-04-08,0.18,-9.55%~14.57%
678,300348,长亮科技,预升,2016-04-08,0.1147,20%~50%
679,300438,鹏辉能源,预增,2016-04-08,0.22,33%~63%
680,300359,全通教育,预增,2016-04-08,0.06,100%~120%
681,300252,金信诺,预增,2016-04-08,0.2091,60%~90%
682,300118,东方日升,预盈,2016-04-08,-0.0315,0
683,300326,凯利泰,预降,2016-04-08,0.3441,-65%~-45%
684,000892,星美联合,预盈,2016-04-07,-0.0009,0
685,000822,山东海化,预减,2016-04-07,0.07,-97.5%~-96.5%
686,000661,长春高新,预升,2016-04-07,0.73,21.64%~32.04%
687,300187,永清环保,预升,2016-04-07,,
