时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,stock_price
2013-02-01 00:00:00,2.1,0,0,0,0,0,
2013-02-04 00:00:00,2.28,0,0,0,0,0,
2013-02-05 00:00:00,3.16,0,0,0,0,0,
2013-02-06 00:00:00,3.31,0,0,0,0,0,
2013-02-07 00:00:00,2.72,0,0,0,0,0,
2013-02-08 00:00:00,3.16,0,0,0,0,0,
2013-02-18 00:00:00,1.88,0,0,0,0,0,
2013-02-19 00:00:00,-0.05,0,0,0,0,0,
2013-02-20 00:00:00,0.59,0,0,0,0,0,
2013-02-21 00:00:00,-2.84,0,0,0,0,0,
2013-02-22 00:00:00,-3.36,0,0,0,0,0,
2013-02-25 00:00:00,-3.05,0,0,0,0,0,
2013-02-26 00:00:00,-4.44,0,0,0,0,0,
2013-02-27 00:00:00,-3.43,0,0,0,0,0,
2013-02-28 00:00:00,-0.5,0,0,0,0,0,
2013-03-01 00:00:00,-0.67,0,0,0,0,0,
2013-03-04 00:00:00,-5.25,0,0,0,0,0,
2013-03-05 00:00:00,-2.38,0,0,0,0,0,
2013-03-06 00:00:00,-1.37,0,0,0,0,0,
2013-03-07 00:00:00,-2.51,0,0,0,0,0,
2013-03-08 00:00:00,-2.98,0,0,0,0,0,
2013-03-11 00:00:00,-3.52,0,0,0,0,0,
2013-03-12 00:00:00,-4.89,0,0,0,0,0,
2013-03-13 00:00:00,-5.93,0,0,0,0,0,
2013-03-14 00:00:00,-5.68,0,0,0,0,0,
2013-03-15 00:00:00,-5.47,0,0,0,0,0,3.457
2013-03-18 00:00:00,-6.86,-0.1,0,-48.21,9913.36,0,3.4035
2013-03-19 00:00:00,-6.02,0.03,62.06,0,0,0,3.4249
2013-03-20 00:00:00,-2.85,0.55,258.68,0,0,0,3.5177
2013-03-21 00:00:00,-2.68,0.75,103.53,0,0,0,3.5498
2013-03-22 00:00:00,-2.55,0.83,37.44,0,711.54,0,3.564
2013-03-25 00:00:00,-2.75,0.75,0,-39.77,712.26,0,3.5462
2013-03-26 00:00:00,-4.16,0.5,0,-126.18,707.24,0,3.5177
2013-03-27 00:00:00,-3.85,0.57,37.45,0,0,0,3.5284
2013-03-28 00:00:00,-6.98,-0.12,0,-345.38,689.38,0,3.432
2013-03-29 00:00:00,-7.14,-0.09,13.32,0,0,0,3.4356
2013-04-01 00:00:00,-7.21,0.04,65.86,0,0,0,3.4534
2013-04-02 00:00:00,-7.46,-0.26,0,-150.88,683.68,0,3.4142
2013-04-03 00:00:00,-7.57,-0.44,0,-86.44,676.54,0,3.3892
2013-04-08 00:00:00,-7.99,-0.38,29.11,0,0,0,3.3999
2013-04-09 00:00:00,-7.35,-0.13,126.47,0,686.54,0,3.4356
2013-04-10 00:00:00,-7.5,-0.22,0,-46.01,0,0,3.4178
2013-04-11 00:00:00,-7.78,-0.28,0,-30.53,0,0,3.4142
2013-04-12 00:00:00,-8.37,-0.52,0,-122.55,0,0,3.3785
2013-04-15 00:00:00,-9.31,-1.06,0,-266.16,997.65,0,3.325
2013-04-16 00:00:00,-8.46,-0.69,180.78,0,0,0,3.3678
2013-04-17 00:00:00,-8.5,-0.44,125.98,0,678.68,0,3.3928
2013-04-18 00:00:00,-8.26,-0.35,44.8,0,682.26,0,3.4035
2013-04-19 00:00:00,-5.7,0.35,349.92,0,696.54,0,3.4748
2013-04-22 00:00:00,-5.81,0.57,110.24,0,695.82,0,3.4963
2013-04-23 00:00:00,-8.84,-0.53,0,-548.86,683.68,0,3.3964
2013-04-24 00:00:00,-7.12,0.22,375.42,0,691.52,0,3.4641
2013-04-25 00:00:00,-8.15,-0.28,0,-248.24,0,0,3.4213
2013-04-26 00:00:00,-8.92,-0.95,0,-338.58,675.84,0,3.3571
2013-05-02 00:00:00,-8.83,-0.83,64.2,0,0,0,3.375
2013-05-03 00:00:00,-7.22,0.02,421.96,0,690.1,0,3.4463
2013-05-06 00:00:00,-5.99,0.76,370.48,0,702.26,0,3.5105
2013-05-07 00:00:00,-5.84,0.84,40.3,0,702.96,0,3.5105
2013-05-08 00:00:00,-5.36,1.3,231.88,0,708.7,0,3.5498
2013-05-09 00:00:00,-5.92,1.3,0,-3.74,708.7,0,3.5533
2013-05-10 00:00:00,-5.44,1.59,144.64,0,714.4,0,3.5712
2013-05-13 00:00:00,-5.81,1.73,71.16,0,717.26,0,3.5819
2013-05-14 00:00:00,-7.2,1.13,0,-296.7,709.4,0,3.5426
2013-05-15 00:00:00,-6.7,1.94,404.28,0,716.54,0,3.5926
2013-05-16 00:00:00,-4.99,2.55,302.78,0,725.84,0,3.6318
2013-05-17 00:00:00,-3.53,3.33,392.58,0,738.68,0,3.6853
2013-05-20 00:00:00,-2.88,4.08,374.56,0,747.26,0,3.7317
2013-05-21 00:00:00,-2.68,4.8,356.44,0,752.98,0,3.7745
2013-05-22 00:00:00,-2.56,4.29,0,-251.22,1494.52,0,3.746
2013-05-23 00:00:00,-3.87,3.76,0,-266.9,747.98,0,3.7174
2013-05-24 00:00:00,-3.34,4.74,487.92,0,754.4,0,3.771
2013-05-27 00:00:00,-3.25,5.39,329.4,0,761.56,0,3.8066
2013-05-28 00:00:00,-1.58,5.66,130.62,0,765.84,0,3.8173
2013-05-29 00:00:00,-1.65,6.06,203.78,0,769.4,0,3.8423
2013-05-30 00:00:00,-1.96,6.26,100.34,0,772.26,0,3.853
2013-05-31 00:00:00,-2.99,5.95,0,-154.66,771.54,0,3.8387
2013-06-03 00:00:00,-3.14,5.44,0,-258.96,0,0,3.8066
2013-06-04 00:00:00,-4.51,3.79,0,-822.32,747.98,0,3.7317
2013-06-05 00:00:00,-4.7,4.1,151.58,0,0,0,3.746
2013-06-06 00:00:00,-5.92,2.64,0,-728.88,741.56,0,3.6853
2013-06-07 00:00:00,-7.54,1.16,0,-737.4,722.96,0,3.614
2013-06-13 00:00:00,-10.68,-1.13,0,-1146.5,705.1,0,3.5141
2013-06-14 00:00:00,-10.05,0.63,879.2,0,0,0,3.589
2013-06-17 00:00:00,-10.53,0.63,0,0,0,0,3.589
2013-06-18 00:00:00,-9.98,0.85,113.24,0,721.54,0,3.5997
2013-06-19 00:00:00,-10.65,0.53,0,-163.02,0,0,3.5854
2013-06-20 00:00:00,-13.6,-2.09,0,-1311.6,700.12,0,3.4677
2013-06-21 00:00:00,-13.75,-2.67,0,-290,0,0,3.4499
2013-06-24 00:00:00,-19.19,-7.51,0,-2416.95,983.73,0,3.2358
2013-06-25 00:00:00,-19.41,-7.85,0,-170.17,0,0,3.2287
2013-06-26 00:00:00,-19.3,-6.32,763.98,0,0,0,3.2893
2013-06-27 00:00:00,-19.58,-7.7,0,-688.76,975.15,0,3.2323
2013-06-28 00:00:00,-18.1,-7.53,86.62,0,0,0,3.2394
2013-07-01 00:00:00,-17.63,-6.05,737.38,0,986.94,0,3.3
2013-07-02 00:00:00,-17.3,-4.54,756.51,0,669.38,0,3.3607
2013-07-03 00:00:00,-17.98,-4.55,0,-5.82,672.96,0,3.3607
2013-07-04 00:00:00,-17.3,-3.84,356.81,0,683.68,0,3.3892
2013-07-05 00:00:00,-17.12,-4.23,0,-197.56,681.54,0,3.375
2013-07-08 00:00:00,-19.47,-7.59,0,-1679.13,987.99,0,3.2501
2013-07-09 00:00:00,-19.51,-7.3,145.52,0,0,0,3.2608
2013-07-10 00:00:00,-17.23,-4.49,1405.36,0,670.1,0,3.3678
2013-07-11 00:00:00,-13.41,-1.74,1371.38,0,693.68,0,3.4606
2013-07-12 00:00:00,-15.32,-2.56,0,-406.57,346.13,0,3.4356
2013-07-15 00:00:00,-14.13,-0.85,855.87,0,0,0,3.4998
2013-07-16 00:00:00,-13.73,0.36,603.48,0,0,0,3.5391
2013-07-17 00:00:00,-15.04,-0.95,0,-654.24,0,0,3.4927
2013-07-18 00:00:00,-16.43,-1.15,0,-100.11,0,0,3.4856
2013-07-19 00:00:00,-18.48,-3.36,0,-1106.85,0,0,3.4071
2013-07-22 00:00:00,-18.04,-1.55,905.22,0,0,0,3.4713
2013-07-23 00:00:00,-15.67,0.76,1156.2,0,0,0,3.5498
2013-07-24 00:00:00,-16.29,1.27,252.39,0,0,0,3.5712
2013-07-25 00:00:00,-16.72,-0.45,0,-855.87,0,0,3.5105
2013-07-26 00:00:00,-17.23,-0.65,0,-100.11,0,0,3.5034
2013-07-29 00:00:00,-19.02,-2.66,0,-1006.74,0,0,3.4392
2013-07-30 00:00:00,-18.52,-3.16,0,-250.98,0,0,3.4142
2013-07-31 00:00:00,-18.38,-2.56,301.74,0,0,0,3.4356
2013-08-01 00:00:00,-16.43,0.16,1357.83,0,0,0,3.5319
2013-08-02 00:00:00,-16.36,0.36,101.52,0,0,0,3.5355
2013-08-05 00:00:00,-15.21,2.07,854.46,0,0,0,3.5997
2013-08-06 00:00:00,-14.64,3.08,503.37,0,0,0,3.639
2013-08-07 00:00:00,-15.12,1.77,0,-654.24,0,0,3.5926
2013-08-08 00:00:00,-15.26,1.97,100.11,0,0,0,3.5961
2013-08-09 00:00:00,-14.92,2.47,252.39,0,0,0,3.614
2013-08-12 00:00:00,-12.43,4.28,905.22,0,0,0,3.6746
2013-08-13 00:00:00,-12.2,4.69,201.63,0,0,0,3.6853
2013-08-14 00:00:00,-12.57,4.18,0,-252.39,0,0,3.6746
2013-08-15 00:00:00,-13.6,2.88,0,-652.83,0,0,3.6247
2013-08-16 00:00:00,-14.24,0.66,0,-1106.85,0,0,3.5498
2013-08-19 00:00:00,-13.23,2.37,854.46,0,0,0,3.614
2013-08-20 00:00:00,-13.93,1.77,0,-301.74,0,0,3.589
2013-08-21 00:00:00,-14.08,2.47,352.5,0,0,0,3.614
2013-08-22 00:00:00,-14.25,2.98,250.98,0,0,0,3.6318
2013-08-23 00:00:00,-14.89,2.67,0,-150.87,0,0,3.6211
2013-08-26 00:00:00,-13.07,4.89,1106.85,0,0,0,3.6996
2013-08-27 00:00:00,-12.88,5.69,401.85,0,0,0,3.7281
2013-08-28 00:00:00,-13.35,5.09,0,-301.74,0,0,3.7067
2013-08-29 00:00:00,-13.72,5.09,0,0,0,0,3.7067
2013-08-30 00:00:00,-13.88,3.98,0,-552.72,0,0,3.6675
2013-09-02 00:00:00,-13.64,4.18,100.11,0,0,0,3.6746
2013-09-03 00:00:00,-12.37,6.2,1006.74,0,0,0,3.7531
2013-09-04 00:00:00,-12.51,6.09,0,-50.76,0,0,3.7424
2013-09-05 00:00:00,-12.85,6.7,301.74,0,0,0,3.7353
2013-09-06 00:00:00,-12.25,7.5,403.26,0,0,0,3.7924
2013-09-09 00:00:00,-9.17,8.31,401.85,0,0,0,3.8316
2013-09-10 00:00:00,-7.89,9.21,452.61,0,0,0,3.8459
2013-09-11 00:00:00,-7.59,8.81,0,-201.63,0,0,3.8387
2013-09-12 00:00:00,-6.68,8.21,0,-301.74,0,0,3.8173
2013-09-13 00:00:00,-7.37,8.51,150.87,0,0,0,3.828
2013-09-16 00:00:00,-7.76,8.41,0,-49.35,0,0,3.8245
2013-09-17 00:00:00,-9.66,8.11,0,-150.87,0,0,3.8138
2013-09-18 00:00:00,-9.47,8.41,150.87,0,0,0,3.8209
2013-09-23 00:00:00,-7.99,10.52,1056.09,0,0,0,3.8994
2013-09-24 00:00:00,-9.04,10.52,0,0,0,0,3.8994
2013-09-25 00:00:00,-9.6,10.72,100.11,0,0,0,3.9065
2013-09-26 00:00:00,-11.26,9.41,0,-654.24,0,0,3.8601
2013-09-27 00:00:00,-10.86,8.81,0,-301.74,0,0,3.8387
2013-09-30 00:00:00,-10.34,11.13,1157.61,0,0,0,3.8887
2013-10-08 00:00:00,-9.12,11.53,201.63,0,0,0,3.9351
2013-10-09 00:00:00,-8.68,12.83,652.83,0,0,0,3.9814
2013-10-10 00:00:00,-9.59,12.33,0,-250.98,0,0,3.9529
2013-10-11 00:00:00,-8.13,14.04,855.87,0,0,0,4.0243
2013-10-14 00:00:00,-7.98,15.15,552.72,0,0,0,4.0599
2013-10-15 00:00:00,-8.16,15.45,150.87,0,0,0,4.0742
2013-10-16 00:00:00,-9.88,12.23,0,-1610.22,0,0,3.9672
2013-10-17 00:00:00,-10.18,11.43,0,-401.85,0,0,3.9458
2013-10-18 00:00:00,-9.71,12.53,552.72,0,0,0,3.9636
2013-10-21 00:00:00,-8.02,15.25,1359.24,0,0,0,4.0671
2013-10-22 00:00:00,-8.97,14.14,0,-554.13,0,0,4.0278
2013-10-23 00:00:00,-9.99,11.33,0,-1408.59,0,0,3.9279
2013-10-24 00:00:00,-10.66,10.93,0,-200.22,0,0,3.8923
2013-10-25 00:00:00,-11.85,8.01,0,-1459.35,0,0,3.8173
2013-10-28 00:00:00,-11.94,7.81,0,-100.11,0,0,3.8031
2013-10-29 00:00:00,-11.72,4.89,0,-1459.35,0,0,3.6925
2013-10-30 00:00:00,-10.4,6.6,855.87,0,0,0,3.7638
2013-10-31 00:00:00,-11.66,5.39,0,-604.89,0,0,3.7139
2013-11-01 00:00:00,-11.24,4.99,0,-200.22,0,0,3.6996
2013-11-04 00:00:00,-11.4,5.49,250.98,0,0,0,3.7246
2013-11-05 00:00:00,-11.28,6.9,705,0,0,0,3.771
2013-11-06 00:00:00,-12.41,6.09,0,-403.26,0,0,3.7424
2013-11-07 00:00:00,-12.89,4.48,0,-805.11,0,0,3.6853
2013-11-08 00:00:00,-14.1,2.98,0,-754.35,0,0,3.6318
2013-11-11 00:00:00,-13.81,3.38,201.63,0,0,0,3.6461
2013-11-12 00:00:00,-12.91,4.18,401.85,0,0,0,3.6746
2013-11-13 00:00:00,-14.84,2.47,0,-854.46,0,0,3.6068
2013-11-14 00:00:00,-14.23,3.68,603.48,0,0,0,3.6568
2013-11-15 00:00:00,-12.51,5.89,1106.85,0,0,0,3.7353
2013-11-18 00:00:00,-9.6,8.31,1206.96,0,0,0,3.8245
2013-11-19 00:00:00,-10.22,8.81,250.98,0,0,0,3.8387
2013-11-20 00:00:00,-9.75,9.92,554.13,0,0,0,3.8744
2013-11-21 00:00:00,-10.31,9.52,0,-201.63,0,0,3.8637
2013-11-22 00:00:00,-10.75,8.91,0,-301.74,0,0,3.8423
2013-11-25 00:00:00,-11.1,8.51,0,-201.63,0,0,3.828
2013-11-26 00:00:00,-11.15,8.91,201.63,0,0,0,3.8423
2013-11-27 00:00:00,-10.14,10.02,554.13,0,0,0,3.8816
2013-11-28 00:00:00,-9.21,11.13,552.72,0,0,0,3.9208
2013-11-29 00:00:00,-9.23,11.63,250.98,0,0,0,3.9386
2013-12-02 00:00:00,-9.98,6.9,0,-2363.16,0,0,3.7674
2013-12-03 00:00:00,-9.08,9.21,1156.2,0,0,0,3.8494
2013-12-04 00:00:00,-7.88,11.23,1006.74,0,0,0,3.9244
2013-12-05 00:00:00,-8.14,11.23,0,0,0,0,3.9244
2013-12-06 00:00:00,-8.73,11.02,0,-101.52,0,0,3.9172
2013-12-09 00:00:00,-8.78,11.73,352.5,0,0,0,3.9422
2013-12-10 00:00:00,-8.69,11.73,0,0,0,0,3.9422
2013-12-11 00:00:00,-10.2,10.62,0,-552.72,0,0,3.8887
2013-12-12 00:00:00,-10.3,10.82,100.11,0,0,0,3.9101
2013-12-13 00:00:00,-10.43,11.02,100.11,0,0,0,3.9137
2013-12-16 00:00:00,-11.87,9.11,0,-955.98,0,0,3.853
2013-12-17 00:00:00,-12.3,8.41,0,-351.09,0,0,3.8245
2013-12-18 00:00:00,-12.27,8.21,0,-101.52,0,0,3.8173
2013-12-19 00:00:00,-13.19,7.4,0,-401.85,0,0,3.7888
2013-12-20 00:00:00,-15.21,6,0,-703.59,0,0,3.7389
2013-12-23 00:00:00,-14.97,5.79,0,-101.52,0,0,3.7317
2013-12-24 00:00:00,-14.84,6.4,301.74,0,0,0,3.7531
2013-12-25 00:00:00,-14.21,7.7,654.24,0,0,0,3.8031
2013-12-26 00:00:00,-15.69,5.79,0,-955.98,0,0,3.7317
2013-12-27 00:00:00,-14.27,7.5,855.87,0,0,0,3.7924
2013-12-30 00:00:00,-14.42,7.81,150.87,0,0,0,3.8031
2013-12-31 00:00:00,-13.28,8.31,250.98,0,0,0,3.8209
2014-01-02 00:00:00,-13.58,8.91,301.74,0,0,0,3.8387
2014-01-03 00:00:00,-14.74,8.21,0,-352.5,0,0,3.8173
2014-01-06 00:00:00,-16.68,5.19,0,-1508.7,0,0,3.7103
2014-01-07 00:00:00,-16.71,5.59,201.63,0,0,0,3.7281
2014-01-08 00:00:00,-16.56,5.69,49.35,0,0,0,3.7281
2014-01-09 00:00:00,-17.29,4.69,0,-501.96,0,0,3.696
2014-01-10 00:00:00,-17.94,2.67,0,-1006.74,0,0,3.6211
2014-01-13 00:00:00,-18.36,2.17,0,-250.98,0,0,3.5997
2014-01-14 00:00:00,-17.64,3.98,905.22,0,0,0,3.6675
2014-01-15 00:00:00,-17.79,4.59,301.74,0,0,0,3.6889
2014-01-16 00:00:00,-17.68,5.19,301.74,0,0,0,3.7103
2014-01-17 00:00:00,-18.92,3.78,0,-703.59,0,0,3.6604
2014-01-20 00:00:00,-19.39,3.08,0,-352.5,0,0,3.6354
2014-01-21 00:00:00,-18.59,4.28,603.48,0,0,0,3.6782
2014-01-22 00:00:00,-16.49,7.4,1559.46,0,0,0,3.7888
2014-01-23 00:00:00,-16.93,8.21,401.85,0,0,0,3.8173
2014-01-24 00:00:00,-16.42,9.92,855.87,0,0,0,3.8851
2014-01-27 00:00:00,-17.53,9.82,0,-50.76,0,0,3.8744
2014-01-28 00:00:00,-17.38,9.62,0,-100.11,0,0,3.8673
2014-01-29 00:00:00,-17.09,10.42,401.85,0,0,0,3.8958
2014-01-30 00:00:00,-18.03,9.82,0,-301.74,0,0,3.8744
2014-02-07 00:00:00,-17.66,11.93,1056.09,0,0,0,3.9493
2014-02-10 00:00:00,-15.61,15.15,1610.22,0,0,0,4.0635
2014-02-11 00:00:00,-14.94,15.45,150.87,0,0,0,4.0742
2014-02-12 00:00:00,-14.72,16.66,603.48,0,0,0,4.117
2014-02-13 00:00:00,-15.16,14.95,0,-854.46,0,0,4.0564
2014-02-14 00:00:00,-14.56,16.86,955.98,0,0,0,4.1206
2014-02-17 00:00:00,-13.97,19.07,1105.44,0,0,0,4.2026
2014-02-18 00:00:00,-15.05,18.77,0,-150.87,0,0,4.1919
2014-02-19 00:00:00,-14.08,18.87,50.76,0,0,0,4.1955
2014-02-20 00:00:00,-14.87,17.16,0,-854.46,0,0,4.1349
2014-02-21 00:00:00,-15.73,16.46,0,-352.5,0,0,4.1063
2014-02-24 00:00:00,-17.58,15.95,0,-252.39,0,0,4.092
2014-02-25 00:00:00,-19.69,11.93,0,-2012.07,0,0,3.9493
2014-02-26 00:00:00,-19.48,12.53,301.74,0,0,0,3.9707
2014-02-27 00:00:00,-19.83,11.02,0,-754.35,0,0,3.9137
2014-02-28 00:00:00,-18.9,12.23,603.48,0,0,0,3.9565
2014-03-03 00:00:00,-18.48,14.55,1157.61,0,0,0,4.0457
2014-03-04 00:00:00,-18.71,14.44,0,-50.76,0,0,4.035
2014-03-05 00:00:00,-19.46,13.84,0,-301.74,0,0,4.0171
2014-03-06 00:00:00,-19.1,13.74,0,-49.35,0,0,4.0136
2014-03-07 00:00:00,-19.3,13.34,0,-201.63,0,0,3.9957
2014-03-10 00:00:00,-21.92,9.11,0,-2113.59,0,0,3.8494
2014-03-11 00:00:00,-21.52,9.21,50.76,0,0,0,3.8494
2014-03-12 00:00:00,-21.32,9.21,0,0,0,0,3.853
2014-03-13 00:00:00,-20.34,10.42,603.48,0,0,0,3.8887
2014-03-14 00:00:00,-20.99,9.72,0,-351.09,0,0,3.8637
2014-03-17 00:00:00,-20.24,12.13,1206.96,0,0,0,3.9565
2014-03-18 00:00:00,-20.42,12.74,301.74,0,0,0,3.9779
2014-03-19 00:00:00,-21.07,12.33,0,-201.63,0,0,3.9636
2014-03-20 00:00:00,-22.33,9.52,0,-1408.59,0,0,3.8637
2014-03-21 00:00:00,-19.65,11.53,1006.74,0,0,0,3.9386
2014-03-24 00:00:00,-18.99,12.53,501.96,0,0,0,3.9707
2014-03-25 00:00:00,-19.07,12.53,0,0,0,0,3.9707
2014-03-26 00:00:00,-19.2,12.94,201.63,0,0,0,3.985
2014-03-27 00:00:00,-19.77,11.43,0,-754.35,0,0,3.9315
2014-03-28 00:00:00,-19.91,9.01,0,-1206.96,0,0,3.8494
2014-03-31 00:00:00,-20.12,8.41,0,-301.74,0,0,3.8245
2014-04-01 00:00:00,-19.49,10.12,854.46,0,0,0,3.8851
2014-04-02 00:00:00,-18.84,10.22,50.76,0,0,0,3.8851
2014-04-03 00:00:00,-19.42,10.02,0,-100.11,0,0,3.878
2014-04-04 00:00:00,-18.66,11.13,552.72,0,0,0,3.9208
2014-04-08 00:00:00,-16.73,12.43,654.24,0,0,0,3.9707
2014-04-09 00:00:00,-16.68,13.44,503.37,0,0,0,3.9993
2014-04-10 00:00:00,-15.38,13.94,250.98,0,0,0,4.0171
2014-04-11 00:00:00,-15.49,13.44,0,-250.98,0,0,4.0029
2014-04-14 00:00:00,-15.57,14.35,452.61,0,0,0,4.035
2014-04-15 00:00:00,-17.02,13.54,0,-403.26,0,0,4.0064
2014-04-16 00:00:00,-16.91,13.44,0,-49.35,0,0,4.0029
2014-04-17 00:00:00,-17.2,13.34,0,-50.76,0,0,3.9957
2014-04-18 00:00:00,-17.21,13.84,250.98,0,0,0,4.0136
2014-04-21 00:00:00,-18.6,11.93,0,-955.98,0,0,3.9458
2014-04-22 00:00:00,-18.24,11.33,0,-301.74,0,0,3.9279
2014-04-23 00:00:00,-18.32,10.82,0,-250.98,0,0,3.9137
2014-04-24 00:00:00,-18.48,9.72,0,-552.72,0,0,3.8709
2014-04-25 00:00:00,-19.32,7.3,0,-1208.37,0,0,3.7924
2014-04-28 00:00:00,-20.54,4.08,0,-1608.81,0,0,3.6711
2014-04-29 00:00:00,-19.67,5.49,703.59,0,0,0,3.721
